game_source_code,count,percentage
,47492,94.72823376882417
https://github.com/narskogr/laser-lander/releases/tag/v0.2,1,0.001994614540740002
https://github.com/narskogr/laser-lander/,1,0.001994614540740002
https://github.com/jrialland/python-astar,1,0.001994614540740002
https://github.com/redkenrok/gj-whileunsolved,1,0.001994614540740002
https://github.com/aliyil/gmtkjam18-entry,1,0.001994614540740002
https://bitbucket.org/omiyagames/gamemakers-toolkit-jam-2018/downloads/,1,0.001994614540740002
https://bitbucket.org/omiyagames/template-unity-project/src/default/license.txt,1,0.001994614540740002
https://github.com/xenoexplorator/ymir,1,0.001994614540740002
https://github.com/laytan/gmtkjam2018,1,0.001994614540740002
https://github.com/maniae/thief-in-a-hurry,1,0.001994614540740002
https://github.com/razenpok/gmtk-2018-cheoss,1,0.001994614540740002
https://github.com/marcoswitcel,1,0.001994614540740002
https://bitbucket.org/chridd/one-way/,1,0.001994614540740002
https://github.com/guyquad/custom-2d-colliders,1,0.001994614540740002
https://github.com/staffantan/unity-vhsglitch,1,0.001994614540740002
https://github.com/camtauxe/futz,1,0.001994614540740002
https://github.com/mmkalll/badasher,1,0.001994614540740002
https://github.com/camelo003/hhr,1,0.001994614540740002
https://github.com/querolj/gamejams/tree/master/gmt2,1,0.001994614540740002
https://github.com/caresilabs/gmtk_jam_2018/blob/master/attribution.txt,1,0.001994614540740002
https://github.com/caresilabs/gmtk_jam_2018,1,0.001994614540740002
https://github.com/nlaracuente/slingshotdungeon,1,0.001994614540740002
https://github.com/sapogithub/repositorio-geral/tree/master/gm%20tk%20game%20jam%202018,2,0.003989229081480004
https://github.com/sapogithub/repositorio-geral/blob/master/gm%20tk%20game%20jam%202018/jogo.py,1,0.001994614540740002
https://github.com/ethankaminski/gmtkjam_2017,1,0.001994614540740002
https://github.com/ehgoodenough/heartslingers,1,0.001994614540740002
https://github.com/robertkajnak/thecarrot,2,0.003989229081480004
https://github.com/epiblitikos/gmtk-jam-2018,1,0.001994614540740002
https://github.com/wicked-dreamshaper/no_i_in_platformer,1,0.001994614540740002
https://github.com/eviber/gmtk2018,1,0.001994614540740002
https://github.com/gerudoking,1,0.001994614540740002
https://github.com/andregbs,1,0.001994614540740002
https://github.com/zeitron,1,0.001994614540740002
https://github.com/godotengine/godot/blob/master/license.txt,1,0.001994614540740002
https://github.com/craftworkgames/farseerphysics.portable,1,0.001994614540740002
https://github.com/jjagg/gmtk-jam2017,1,0.001994614540740002
https://bitbucket.org/bourgeoisiegames/gmtk-jam,1,0.001994614540740002
https://github.com/aliyil/gmtkjam-aero/,1,0.001994614540740002
https://github.com/gammagames/gmtk2018,1,0.001994614540740002
https://github.com/a-robinson-8,1,0.001994614540740002
https://github.com/ninjamuffin99/gmtkjam,1,0.001994614540740002
https://github.com/tylanger/bulletfarm,1,0.001994614540740002
https://github.com/wenright/gmtkj18,1,0.001994614540740002
https://github.com/keijiro,3,0.005983843622220006
https://github.com/patferguson/gmtkjam2017-fall,1,0.001994614540740002
https://github.com/twaldigas/game-makers-toolkit-jam-01,1,0.001994614540740002
https://bitbucket.org/terrapass/gmtk-propel,1,0.001994614540740002
https://github.com/nchowning/richs_riches,1,0.001994614540740002
https://github.com/madeso/gmtk-2018/releases/tag/v1.0,2,0.003989229081480004
https://github.com/darman1136/gmtkjam2018,1,0.001994614540740002
https://github.com/photonstorm/phaser-ce/blob/master/license.txt,1,0.001994614540740002
https://github.com/piskelapp/piskel/blob/master/license,1,0.001994614540740002
https://github.com/marrus-sh/jelli,1,0.001994614540740002
https://github.com/ardydo/gbjam,1,0.001994614540740002
https://bitbucket.org/everlandgames/gmtk-1/src,1,0.001994614540740002
https://github.com/walsh9/runjumpers,3,0.005983843622220006
https://github.com/thenickoftime/gmtk-jam-2018,1,0.001994614540740002
https://github.com/mitgamelab/openrelativity,1,0.001994614540740002
https://github.com/ryannielson/pixelcamera2d,2,0.003989229081480004
https://github.com/oxysoft/retrosuite3d,1,0.001994614540740002
https://github.com/boraxkid/gmtk-jam-2018,1,0.001994614540740002
https://github.com/manurocker95/gamemakerstoolkitjam,2,0.003989229081480004
https://github.com/increpare/bfxr,1,0.001994614540740002
https://github.com/cnearman/gmtkjam,1,0.001994614540740002
https://github.com/spfabgerman/a-light-in-the-dark,2,0.003989229081480004
https://github.com/sprakle,1,0.001994614540740002
https://github.com/foxfluff,1,0.001994614540740002
https://github.com/acoto87/gmtk18-enterthespaceship,1,0.001994614540740002
https://github.com/finnkuusisto/tinysound/blob/master/example/tinysoundexample.java,1,0.001994614540740002
https://github.com/finnkuusisto/tinysound,2,0.003989229081480004
https://github.com/broxxar/paletteswapping,1,0.001994614540740002
https://github.com/kylengelmann/gmtk2018,1,0.001994614540740002
https://github.com/monogame/monogame/blob/develop/license.txt,2,0.003989229081480004
https://github.com/craftyjs/crafty,1,0.001994614540740002
https://github.com/kylesmile/gmtk_jam,1,0.001994614540740002
https://github.com/quiphop/codeinemassacre,2,0.003989229081480004
https://github.com/floraline/midnight/tree/v.gbjam5,1,0.001994614540740002
https://github.com/ekimekim/gbjam2016,1,0.001994614540740002
https://github.com/neobonde/attraction-game/tree/v0.1.0,1,0.001994614540740002
http://github.com/codetriangle/glob,1,0.001994614540740002
https://github.com/kbroloes/wormsvsbirds,1,0.001994614540740002
https://github.com/blueraja/high-speed-priority-queue-for-c-sharp/,1,0.001994614540740002
https://github.com/blueraja/high-speed-priority-queue-for-c-sharp/wiki/license,1,0.001994614540740002
https://github.com/openfl/lime,1,0.001994614540740002
https://github.com/armory3d/haxebullet,1,0.001994614540740002
https://github.com/sandeepsh95/dreamcatcher_gmtkjam2017,1,0.001994614540740002
https://github.com/mellinoe/veldrid,1,0.001994614540740002
https://github.com/jjagg/openwheels,1,0.001994614540740002
https://github.com/jjagg/openwindow,1,0.001994614540740002
https://github.com/sixlabors/imagesharp,1,0.001994614540740002
https://github.com/sixlabors/fonts,1,0.001994614540740002
https://github.com/thequestcrafter/wingman,1,0.001994614540740002
https://github.com/subsage/gmtk-2018,1,0.001994614540740002
https://github.com/zak-reynolds/phoenix-overdrive,1,0.001994614540740002
https://github.com/lz4/lz4/,1,0.001994614540740002
https://github.com/dimesto/assetsm3hero,1,0.001994614540740002
https://github.com/nrichman/degicajamcyberstrategy,1,0.001994614540740002
https://github.com/kenny-designs/jamjamrevolution,1,0.001994614540740002
